ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
52,NARINO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,02,"3,721","1,331.72",18.62,Sábado,02/01/2020 07:15:00 PM,9.43
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2020,02,"1,604",633.46,40.72,Viernes,02/21/2020 07:15:00 PM,1.49
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,02,"2,436,390","791,279.94","4,614.72",Martes,02/18/2020 02:15:00 PM,24
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,02,"5,456","1,481.4",57.6,Viernes,02/21/2020 08:00:00 PM,4.45
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2020,02,"779,919","282,488.87","1,996.72",Martes,02/04/2020 02:45:00 PM,20.5
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,02,"44,375","14,156.3",264.7,Miércoles,02/19/2020 07:30:00 PM,6.49
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,02,"99,758","35,858.28",221.41,Martes,02/04/2020 07:00:00 PM,23.58
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,02,"25,416","8,460.23",174.06,Viernes,02/14/2020 07:45:00 PM,5.58
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,02,"15,525","7,062.49",90.37,Sábado,02/01/2020 06:45:00 PM,8.1
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,02,"15,684,818","4,533,824","28,217.6",Miércoles,02/12/2020 04:00:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418012,SAN ANTONIO DE CHUARE (LÓPEZ (MICAY) - CAUCA),2020,02,"6,033","1,790.19",61.5,Sábado,02/15/2020 06:45:00 PM,4.8
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,02,"5,609","1,447.65",52.93,Viernes,02/28/2020 07:45:00 PM,4.37
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,02,"7,245","3,757.6",37.15,Viernes,02/28/2020 07:30:00 PM,8.34
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,02,"16,180","4,004",96,Sábado,02/29/2020 09:00:00 PM,7.9
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,02,"1,747","1,028.35",46.75,Jueves,02/13/2020 07:15:00 PM,1.39
52,NARINO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,02,"5,300","1,698.18",45.12,Viernes,02/28/2020 07:00:00 PM,4.47
52,NARINO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2020,02,"18,939","14,210.4",147.2,Lunes,02/17/2020 07:15:00 PM,6.8
52,NARINO,52390,LA TOLA,52390016,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2020,02,"5,903","1,146.35",33.98,Sábado,02/29/2020 07:00:00 PM,7.41
13,BOLIVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2020,02,"12,675","4,372.42",45.06,Viernes,02/07/2020 08:15:00 PM,13.26
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2020,02,"63,323","31,591.43",182.16,Jueves,02/06/2020 08:00:00 PM,16.37
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,02,"2,420",954.94,76.22,Miércoles,02/12/2020 08:15:00 PM,1.29
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696017,SANTA RITA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,02,"5,168","2,451.85",38.52,Sábado,02/29/2020 07:15:00 PM,5.37
52,NARINO,52835,TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,02,"1,082",278.49,30.56,Miércoles,02/05/2020 07:30:00 PM,1.24
19,CAUCA,19809,TIMBIQUI,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2020,02,"1,737",424.21,27.48,Jueves,02/27/2020 07:15:00 PM,2.29
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,02,"125,530","60,238.8",350.93,Martes,02/25/2020 07:00:00 PM,15.51
27,CHOCO,27745,SIPI,27745000,SIPI (SIPI - CHOCO),2020,02,"11,522","3,225.2",79.2,Martes,02/18/2020 08:00:00 PM,6.15
27,CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2020,02,"5,694","1,292.23",59.74,Sábado,02/01/2020 09:30:00 PM,4.6
97,VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,02,"19,748","6,563.33",104.98,Martes,02/11/2020 07:30:00 PM,7.59
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2020,02,"22,870","8,921.67",90.62,Domingo,02/23/2020 07:00:00 PM,10.24
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,02,"8,792","3,816.76",67.06,Jueves,02/20/2020 08:00:00 PM,5.2
27,CHOCO,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2020,02,"254,854","93,090.36",787.6,Sábado,02/15/2020 07:15:00 PM,15.56
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,02,"5,178",716.68,43.14,Viernes,02/07/2020 06:45:00 PM,5.4
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,02,"93,760","39,360.64",323.49,Viernes,02/28/2020 07:00:00 PM,11.49
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,02,"7,099","2,930.01",55.33,Domingo,02/09/2020 07:45:00 PM,5.59
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2020,03,"366,149","166,480.38","1,095.6",Lunes,03/16/2020 09:00:00 PM,15.5
52,NARINO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,03,"5,352","1,313.27",67.07,Martes,03/10/2020 08:00:00 PM,3.13
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2020,03,"16,260","6,912.19",79.9,Sábado,03/14/2020 07:45:00 PM,8.13
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2020,03,"43,377","15,927.62",174.59,Miércoles,03/11/2020 07:00:00 PM,10.52
52,NARINO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,03,"18,583","9,308.4",105.6,Martes,03/31/2020 08:15:00 PM,6.47
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,"94,386","35,707.43",231.57,Miércoles,03/25/2020 06:45:00 PM,17.39
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2020,03,"5,456","2,011",76,Viernes,03/27/2020 08:00:00 PM,3.57
52,NARINO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,03,"8,473","1,543.8",55.2,Sábado,03/21/2020 08:00:00 PM,6.14
52,NARINO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2020,03,"4,133",812.48,21.46,Lunes,03/30/2020 07:15:00 PM,7.9
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,03,"13,266","7,187.1",100.16,Martes,03/03/2020 06:30:00 PM,5.25
52,NARINO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2020,03,"3,975","2,723.11",21.63,Martes,03/31/2020 06:45:00 PM,6.55
27,CHOCO,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2020,03,"194,503","82,120.81",596.99,Sábado,03/14/2020 07:30:00 PM,15.9
97,VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,03,"25,773","9,264.6",97.86,Domingo,03/15/2020 06:45:00 PM,12.14
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,03,"24,368","12,826.66",128.3,Miércoles,03/18/2020 07:30:00 PM,8.48
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2020,03,"2,806",453.32,28.53,Viernes,03/20/2020 08:45:00 PM,3.45
27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2020,03,"47,621","13,703.93",124.78,Viernes,03/27/2020 07:30:00 PM,18.2
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,03,"4,940","1,462.61",40.42,Sábado,03/28/2020 06:45:00 PM,4.45
27,CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2020,03,62,27.69,4.76,Domingo,03/29/2020 06:45:00 PM,0.33
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,03,"4,852","2,803.94",33.8,Sábado,03/28/2020 07:45:00 PM,5.26
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,03,"304,957","127,484.28",660.88,Viernes,03/06/2020 06:45:00 PM,20.36
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2020,03,"61,366","25,605.17",140,Lunes,03/16/2020 07:30:00 PM,23.39
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2020,03,"133,948","64,293.7",365.64,Sábado,03/14/2020 07:00:00 PM,20.57
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2020,03,"12,440","5,686.11",40.39,Sábado,03/14/2020 07:30:00 PM,18.7
94,GUAINIA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2020,03,"1,710,924","577,847.38","3,109.92",Miércoles,03/04/2020 06:15:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2020,03,"2,942",987.23,26.14,Miércoles,03/04/2020 07:30:00 PM,4.34
13,BOLIVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2020,03,"14,733","8,124.35",112.82,Jueves,03/05/2020 03:30:00 PM,5.4
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2020,03,"6,799","3,093.37",24.24,Jueves,03/05/2020 10:00:00 PM,13.18
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,"14,449","5,728",76.8,Lunes,03/09/2020 07:30:00 PM,8.17
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,03,"383,711","196,026.6",750.66,Martes,03/03/2020 06:45:00 PM,24
52,NARINO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2020,03,"6,246","2,413.94",34.08,Jueves,03/19/2020 07:15:00 PM,7.42
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,03,"3,839,111","1,211,482","7,652.86",Jueves,03/12/2020 03:15:00 PM,24
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,03,"140,126","57,138.51",291.28,Miércoles,03/04/2020 07:15:00 PM,23.4
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,03,"83,195","29,350.31",208.12,Miércoles,03/11/2020 06:45:00 PM,18.44
97,VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2020,03,"1,302,115","384,469.76","2,676",Miércoles,03/18/2020 12:00:00 PM,24
52,NARINO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,03,"3,460","2,044.25",36.96,Martes,03/10/2020 06:30:00 PM,5.4
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2020,03,"593,080","175,230.44","1,254.44",Miércoles,03/04/2020 07:00:00 PM,23.46
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,"11,222","3,813.22",64,Viernes,03/20/2020 08:15:00 PM,6.38
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,03,"28,515","12,349.15",229.68,Lunes,03/30/2020 06:45:00 PM,5.47
27,CHOCO,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2020,03,"241,530","80,172.31",493.86,Sábado,03/07/2020 07:15:00 PM,23.54
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,03,"91,439","33,165.31",177.6,Martes,03/03/2020 07:15:00 PM,23.36
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2020,03,"3,463","1,727.2",25.6,Sábado,03/28/2020 08:45:00 PM,5.47
52,NARINO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2020,03,"21,146","12,534",92,Sábado,03/28/2020 07:15:00 PM,10.8
27,CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2020,03,"189,549","85,173",434.54,Jueves,03/05/2020 07:45:00 PM,20.18
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,03,"961,008","333,479","1,621.05",Lunes,03/09/2020 02:15:00 PM,24
52,NARINO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,03,"3,753","1,337.38",17.12,Martes,03/31/2020 06:30:00 PM,8.5
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,03,"2,628,844","841,122.48","4,602.4",Miércoles,03/11/2020 09:00:00 PM,24
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,03,"5,881","1,593.6",48,Sábado,03/28/2020 08:15:00 PM,4.4
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2020,03,"955,709","319,521.44","1,808.58",Martes,03/17/2020 02:30:00 PM,23.58
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,03,"49,768","17,165.28",258.19,Sábado,03/21/2020 07:30:00 PM,7.22
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,03,"106,517","37,767.97",222.29,Jueves,03/12/2020 07:30:00 PM,24
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,03,"14,852","6,836.12",91.62,Domingo,03/22/2020 07:00:00 PM,7.12
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2020,03,"14,988,116","4,356,763","28,423.96",Viernes,03/06/2020 03:45:00 PM,24
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,03,"6,090","1,714.11",82.4,Jueves,03/12/2020 12:15:00 PM,4.57
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,03,"7,256","8,305.48",37.79,Domingo,03/01/2020 11:30:00 AM,7.19
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,03,"16,234","3,888",96,Sábado,03/28/2020 07:45:00 PM,6.42
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,03,"6,597","4,068.77",44.45,Miércoles,03/18/2020 08:15:00 PM,5.48
52,NARINO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,03,"6,651","2,071.3",44.47,Viernes,03/13/2020 06:45:00 PM,5.46
52,NARINO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2020,03,"25,614","24,157.6",144,Sábado,03/28/2020 07:00:00 PM,8.41
52,NARINO,52390,LA TOLA,52390016,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2020,03,"5,653","1,305.24",35.1,Viernes,03/27/2020 05:45:00 PM,7.11
13,BOLIVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2020,03,"13,572","4,806.58",43.84,Lunes,03/30/2020 08:45:00 PM,13.35
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2020,03,"44,989","21,785.35",178.46,Martes,03/03/2020 07:15:00 PM,11.51
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,03,"5,044","1,744.08",75.9,Martes,03/03/2020 07:00:00 PM,2.35
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696017,SANTA RITA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,03,"6,109","3,029.22",38.92,Miércoles,03/25/2020 07:30:00 PM,5.58
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,03,"152,772","76,597.01",384.14,Domingo,03/08/2020 07:15:00 PM,19.2
27,CHOCO,27745,SIPI,27745000,SIPI (SIPI - CHOCO),2020,03,"10,875","3,018.4",79.2,Jueves,03/12/2020 07:15:00 PM,5.36
27,CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2020,03,"1,588",361,51.36,Domingo,03/01/2020 08:15:00 PM,1.12
97,VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,03,"31,036","10,140.2",116.69,Jueves,03/19/2020 06:30:00 PM,11.5
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2020,03,"24,212","9,386.51",92.79,Martes,03/03/2020 07:15:00 PM,10.15
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,03,"8,934","4,029.28",69.26,Jueves,03/26/2020 08:00:00 PM,5.3
27,CHOCO,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2020,03,"271,414","98,643.82",792,Jueves,03/05/2020 08:15:00 PM,15.46
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,03,"4,553",629.29,61.34,Jueves,03/05/2020 09:45:00 PM,5.7
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,03,"58,679","20,081.51",327.01,Jueves,03/05/2020 07:00:00 PM,7.8
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,03,"8,776","3,743.62",59.97,Domingo,03/08/2020 08:15:00 PM,7
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2020,04,"401,367","179,263.48",954.8,Jueves,04/30/2020 09:15:00 PM,18.22
52,NARINO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,04,"9,766","2,116.94",68.7,Miércoles,04/08/2020 07:00:00 PM,6.13
27,CHOCO,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2020,04,"10,079","3,967.2",51.2,Miércoles,04/22/2020 07:00:00 PM,8.2
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2020,04,"15,223","6,318.06",74.24,Sábado,04/18/2020 07:15:00 PM,8.15
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2020,04,"36,593","12,680.07",159.63,Sábado,04/25/2020 06:45:00 PM,10.18
52,NARINO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,04,"19,032","10,725.6",110.4,Jueves,04/30/2020 09:00:00 PM,7.6
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2020,04,"77,252","29,129.51",216.13,Miércoles,04/22/2020 07:30:00 PM,16
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2020,04,"7,109","2,671",76,Martes,04/14/2020 07:00:00 PM,4.53
52,NARINO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,04,"7,703","1,302.6",57.6,Miércoles,04/08/2020 07:15:00 PM,6.6
52,NARINO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2020,04,"4,257",852.98,22.68,Lunes,04/13/2020 07:00:00 PM,7.1
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,04,"10,384","5,855.7",96.9,Viernes,04/17/2020 06:30:00 PM,4.42
52,NARINO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2020,04,"4,411","3,292.98",22.21,Miércoles,04/08/2020 07:45:00 PM,7.45
27,CHOCO,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2020,04,"212,215","91,815.24","47,027",Lunes,04/27/2020 10:00:00 PM,19.6
97,VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,04,"21,995","7,588.04",90.64,Jueves,04/16/2020 06:45:00 PM,12.17
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,04,"24,497","13,890.54",125.14,Lunes,04/27/2020 07:45:00 PM,8.24
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2020,04,"2,489",424.86,27.34,Miércoles,04/01/2020 08:00:00 PM,3.5
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,04,"5,447","1,571.12",42.21,Viernes,04/17/2020 07:15:00 PM,5.6
27,CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2020,04,"3,676","1,170.11",11.3,Lunes,04/13/2020 03:30:00 PM,18.18
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,04,"5,830","3,282.9",34.48,Sábado,04/18/2020 06:45:00 PM,6.38
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,04,"236,561","102,641.66",550,Lunes,04/27/2020 01:15:00 PM,20.29
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2020,04,"56,596","22,456.2",134.18,Miércoles,04/22/2020 07:30:00 PM,23.47
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2020,04,"137,435","60,116.36",302.02,Viernes,04/03/2020 07:00:00 PM,23.55
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2020,04,"10,927","4,550.14",36.41,Sábado,04/25/2020 07:15:00 PM,17.9
94,GUAINIA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2020,04,"1,470,572","504,667.02","2,740.32",Jueves,04/16/2020 02:30:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2020,04,"3,156","1,053.74",25.73,Martes,04/14/2020 07:00:00 PM,5.7
13,BOLIVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2020,04,"12,009","6,650.97",118.81,Lunes,04/13/2020 04:00:00 PM,4.14
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2020,04,"7,814","3,342.29",23.66,Miércoles,04/29/2020 09:15:00 PM,14.47
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,04,"3,919","5,273.45",25.92,Sábado,04/18/2020 07:30:00 PM,5.53
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2020,04,"12,637","5,003.2",73.6,Martes,04/14/2020 06:45:00 PM,7.56
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,04,"320,306","163,912.23",662.82,Lunes,04/27/2020 06:45:00 PM,23.51
52,NARINO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2020,04,"6,428","2,565.15",34.04,Martes,04/07/2020 12:30:00 PM,7.54
